stall_name,type_of_shop,latitude,longitude,closing_time,day_of_week,weather,holiday_flag,leftovers_servings
stall_51,roti_prata_stall,1.26128,103.88648,23,Friday,sunny,0,19.7
stall_12,dessert_stall,1.2714,103.86759,20,Tuesday,cloudy,0,5.7
stall_86,western_food_stall,1.43403,103.95365,23,Friday,rainy,1,28.4
stall_39,bakery,1.49061,103.83167,21,Wednesday,cloudy,0,20.2
stall_82,dessert_stall,1.29248,103.95959,21,Thursday,cloudy,0,15.1
stall_190,bakery,1.39504,103.91249,22,Friday,rainy,0,16.6
stall_130,bakery,1.34196,103.96047,23,Saturday,cloudy,1,32.1
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,23,Sunday,sunny,0,21.1
stall_95,beverage_stall,1.43621,103.64324,22,Saturday,sunny,0,3.6
stall_107,fried_hokkien_mee_stall,1.48876,103.70619,22,Sunday,cloudy,0,22.4
stall_177,beverage_stall,1.3213,103.66602,20,Friday,rainy,0,17.6
stall_68,roti_prata_stall,1.2817,103.84193,21,Saturday,sunny,0,15.5
stall_150,economic_rice_stall,1.37864,103.98002,23,Tuesday,cloudy,0,32.4
stall_162,laksa_stall,1.26938,103.87758,23,Tuesday,cloudy,0,14.7
stall_63,western_food_stall,1.39619,103.60313,20,Friday,cloudy,0,25.2
stall_29,dessert_stall,1.4907,103.97055,21,Monday,rainy,0,16.3
stall_81,bakery,1.24443,103.65098,23,Tuesday,rainy,0,22.9
stall_177,beverage_stall,1.3213,103.66602,21,Thursday,cloudy,0,8.5
stall_199,laksa_stall,1.44579,103.98589,23,Sunday,cloudy,0,12.9
stall_187,bakery,1.27568,103.63276,20,Saturday,sunny,0,14.9
stall_133,fishball_noodle_stall,1.38988,103.73408,21,Friday,rainy,0,20.1
stall_170,fishball_noodle_stall,1.30553,103.90139,23,Friday,rainy,0,37.0
stall_81,bakery,1.24443,103.65098,21,Thursday,cloudy,0,14.0
stall_88,dim_sum_stall,1.24637,103.97195,22,Saturday,cloudy,0,15.7
stall_175,chicken_rice_stall,1.33075,103.61161,22,Friday,rainy,0,19.4
stall_50,bakery,1.35683,103.97388,21,Wednesday,cloudy,0,21.1
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,21,Wednesday,rainy,0,33.8
stall_181,beverage_stall,1.20813,103.8571,21,Saturday,cloudy,0,19.8
stall_126,laksa_stall,1.20012,103.71477,22,Thursday,rainy,0,30.8
stall_144,laksa_stall,1.23198,103.77006,22,Wednesday,sunny,0,19.5
stall_147,bakery,1.27476,103.93933,23,Thursday,rainy,0,29.0
stall_198,economic_rice_stall,1.42438,103.64581,21,Wednesday,sunny,0,25.6
stall_74,beverage_stall,1.20106,103.90845,20,Wednesday,rainy,0,10.7
stall_168,dessert_stall,1.45702,103.90624,22,Saturday,rainy,0,13.7
stall_55,fried_hokkien_mee_stall,1.22176,103.78331,21,Sunday,cloudy,0,24.2
stall_70,dim_sum_stall,1.39027,103.70559,22,Tuesday,sunny,0,13.8
stall_158,chicken_rice_stall,1.38802,103.70984,21,Tuesday,sunny,1,27.4
stall_172,fishball_noodle_stall,1.32571,103.89901,21,Saturday,sunny,0,14.9
stall_14,chicken_rice_stall,1.48065,103.82842,20,Thursday,rainy,0,20.4
stall_184,chicken_rice_stall,1.2635,103.73074,23,Monday,cloudy,0,26.4
stall_198,economic_rice_stall,1.42438,103.64581,21,Monday,cloudy,0,21.0
stall_41,roti_prata_stall,1.21715,103.83367,23,Saturday,rainy,1,26.2
stall_123,beverage_stall,1.48211,103.87093,21,Sunday,rainy,0,20.3
stall_83,fried_hokkien_mee_stall,1.43884,103.94428,22,Saturday,sunny,1,17.7
stall_197,fishball_noodle_stall,1.25034,103.8429,20,Saturday,cloudy,0,30.2
stall_60,bakery,1.31086,103.6631,20,Tuesday,rainy,0,20.6
stall_46,economic_rice_stall,1.27056,103.64795,20,Sunday,rainy,1,40.9
stall_127,dim_sum_stall,1.32897,103.83199,21,Saturday,rainy,1,36.0
stall_10,laksa_stall,1.26868,103.96217,20,Wednesday,cloudy,0,22.0
stall_155,roti_prata_stall,1.3424,103.70368,20,Wednesday,rainy,0,9.3
stall_117,laksa_stall,1.39927,103.73208,23,Tuesday,cloudy,0,16.0
stall_120,roti_prata_stall,1.29279,103.76336,22,Tuesday,sunny,1,23.5
stall_85,laksa_stall,1.27486,103.64112,21,Saturday,rainy,0,23.4
stall_166,fried_hokkien_mee_stall,1.32604,103.96194,22,Saturday,sunny,1,18.7
stall_4,economic_rice_stall,1.49854,103.85995,22,Sunday,rainy,0,32.8
stall_146,fried_hokkien_mee_stall,1.35539,103.62009,21,Tuesday,cloudy,0,21.2
stall_164,fried_hokkien_mee_stall,1.32228,103.81704,23,Sunday,rainy,0,34.2
stall_132,fried_hokkien_mee_stall,1.22544,103.80618,22,Monday,rainy,0,31.6
stall_172,fishball_noodle_stall,1.32571,103.89901,20,Tuesday,sunny,0,19.8
stall_123,beverage_stall,1.48211,103.87093,22,Tuesday,sunny,0,6.3
stall_67,bakery,1.23211,103.82129,23,Tuesday,rainy,0,19.5
stall_193,fishball_noodle_stall,1.20611,103.66095,22,Wednesday,rainy,0,22.2
stall_150,economic_rice_stall,1.37864,103.98002,20,Wednesday,cloudy,1,36.4
stall_93,western_food_stall,1.44067,103.94563,21,Monday,cloudy,0,26.6
stall_31,chicken_rice_stall,1.34569,103.6855,23,Wednesday,sunny,0,16.2
stall_104,dessert_stall,1.49434,103.81449,22,Saturday,sunny,0,8.4
stall_164,fried_hokkien_mee_stall,1.32228,103.81704,22,Wednesday,cloudy,0,23.4
stall_57,beverage_stall,1.22198,103.68526,21,Tuesday,rainy,0,15.1
stall_40,bakery,1.36266,103.89919,23,Saturday,cloudy,0,14.4
stall_96,chicken_rice_stall,1.46165,103.94344,23,Saturday,cloudy,0,23.8
stall_121,dessert_stall,1.32072,103.71826,21,Sunday,sunny,0,15.1
stall_175,chicken_rice_stall,1.33075,103.61161,20,Friday,rainy,0,26.9
stall_136,dessert_stall,1.25974,103.60977,22,Monday,cloudy,0,15.9
stall_29,dessert_stall,1.4907,103.97055,20,Sunday,cloudy,0,11.7
stall_130,bakery,1.34196,103.96047,21,Friday,cloudy,0,15.4
stall_39,bakery,1.49061,103.83167,21,Wednesday,cloudy,0,19.6
stall_114,fishball_noodle_stall,1.36154,103.88777,20,Saturday,sunny,0,17.7
stall_184,chicken_rice_stall,1.2635,103.73074,23,Monday,cloudy,0,26.3
stall_115,western_food_stall,1.42259,103.86825,20,Thursday,sunny,0,23.3
stall_132,fried_hokkien_mee_stall,1.22544,103.80618,23,Thursday,cloudy,0,18.5
stall_15,chicken_rice_stall,1.3418,103.91385,23,Saturday,rainy,0,16.6
stall_186,dessert_stall,1.4256,103.93277,20,Thursday,rainy,0,18.7
stall_1,fried_hokkien_mee_stall,1.32694,103.68472,21,Friday,sunny,0,11.2
stall_12,dessert_stall,1.2714,103.86759,23,Wednesday,cloudy,0,14.4
stall_17,western_food_stall,1.22908,103.77242,20,Monday,rainy,0,31.1
stall_9,fried_hokkien_mee_stall,1.2213,103.85244,22,Thursday,sunny,0,19.6
stall_197,fishball_noodle_stall,1.25034,103.8429,21,Sunday,cloudy,0,9.8
stall_187,bakery,1.27568,103.63276,23,Wednesday,rainy,0,33.1
stall_115,western_food_stall,1.42259,103.86825,23,Thursday,sunny,0,26.7
stall_175,chicken_rice_stall,1.33075,103.61161,21,Saturday,rainy,1,34.5
stall_31,chicken_rice_stall,1.34569,103.6855,21,Friday,rainy,1,30.6
stall_136,dessert_stall,1.25974,103.60977,21,Saturday,sunny,0,5.6
stall_1,fried_hokkien_mee_stall,1.32694,103.68472,20,Wednesday,rainy,0,28.7
stall_173,laksa_stall,1.36384,103.8413,23,Friday,rainy,0,34.1
stall_59,western_food_stall,1.46426,103.95171,21,Thursday,rainy,0,24.7
stall_40,bakery,1.36266,103.89919,22,Tuesday,cloudy,0,11.3
stall_196,laksa_stall,1.40984,103.90676,20,Monday,cloudy,0,17.6
stall_108,dim_sum_stall,1.23252,103.77383,20,Tuesday,sunny,0,23.8
stall_18,western_food_stall,1.32707,103.78681,20,Friday,sunny,0,21.7
stall_115,western_food_stall,1.42259,103.86825,20,Tuesday,cloudy,1,41.8
stall_12,dessert_stall,1.2714,103.86759,23,Thursday,sunny,0,7.2
stall_139,roti_prata_stall,1.32433,103.85191,21,Sunday,sunny,0,17.1
stall_36,fishball_noodle_stall,1.4872,103.99817,22,Tuesday,cloudy,1,22.4
stall_148,fried_hokkien_mee_stall,1.33694,103.92057,22,Friday,cloudy,0,22.9
stall_198,economic_rice_stall,1.42438,103.64581,22,Tuesday,rainy,0,32.2
stall_37,western_food_stall,1.36673,103.88736,21,Thursday,rainy,0,38.6
stall_71,fried_hokkien_mee_stall,1.34656,103.96213,20,Friday,cloudy,0,24.0
stall_189,dim_sum_stall,1.49997,103.73998,21,Saturday,cloudy,0,29.3
stall_110,fried_hokkien_mee_stall,1.38186,103.80457,23,Monday,rainy,0,19.5
stall_165,economic_rice_stall,1.32473,103.68273,23,Sunday,cloudy,0,31.6
stall_82,dessert_stall,1.29248,103.95959,23,Thursday,sunny,0,11.3
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,23,Tuesday,cloudy,0,27.1
stall_122,roti_prata_stall,1.23819,103.76818,21,Sunday,sunny,1,28.1
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,21,Sunday,rainy,0,18.1
stall_15,chicken_rice_stall,1.3418,103.91385,23,Thursday,cloudy,0,18.7
stall_136,dessert_stall,1.25974,103.60977,21,Thursday,sunny,0,10.3
stall_66,western_food_stall,1.24029,103.64617,21,Wednesday,cloudy,0,28.4
stall_21,chicken_rice_stall,1.32079,103.73572,23,Sunday,rainy,0,16.6
stall_24,fried_hokkien_mee_stall,1.32656,103.71142,21,Monday,rainy,0,34.2
stall_97,western_food_stall,1.26673,103.92663,20,Sunday,sunny,0,21.1
stall_49,laksa_stall,1.32577,103.83347,21,Thursday,sunny,1,27.9
stall_86,western_food_stall,1.43403,103.95365,22,Monday,sunny,0,17.6
stall_49,laksa_stall,1.32577,103.83347,20,Saturday,rainy,0,23.8
stall_63,western_food_stall,1.39619,103.60313,21,Thursday,sunny,0,16.5
stall_142,laksa_stall,1.39682,103.60222,22,Sunday,rainy,0,31.4
stall_98,chicken_rice_stall,1.33809,103.72208,23,Friday,cloudy,0,16.8
stall_92,laksa_stall,1.29966,103.97233,22,Wednesday,rainy,0,25.4
stall_132,fried_hokkien_mee_stall,1.22544,103.80618,23,Thursday,sunny,0,9.8
stall_185,western_food_stall,1.42837,103.75165,23,Sunday,rainy,0,21.8
stall_53,laksa_stall,1.40151,103.72,22,Wednesday,rainy,0,33.5
stall_12,dessert_stall,1.2714,103.86759,21,Saturday,sunny,0,13.7
stall_5,western_food_stall,1.33143,103.80703,22,Friday,cloudy,1,34.0
stall_149,laksa_stall,1.40027,103.99516,23,Wednesday,sunny,1,27.2
stall_51,roti_prata_stall,1.26128,103.88648,22,Tuesday,rainy,0,24.0
stall_146,fried_hokkien_mee_stall,1.35539,103.62009,21,Thursday,cloudy,0,17.6
stall_168,dessert_stall,1.45702,103.90624,22,Wednesday,rainy,0,17.4
stall_186,dessert_stall,1.4256,103.93277,23,Thursday,sunny,1,28.3
stall_188,bakery,1.20581,103.81577,22,Tuesday,sunny,0,23.7
stall_185,western_food_stall,1.42837,103.75165,23,Tuesday,cloudy,0,22.5
stall_165,economic_rice_stall,1.32473,103.68273,20,Friday,sunny,0,23.1
stall_20,dessert_stall,1.49525,103.63937,20,Sunday,sunny,0,13.4
stall_106,western_food_stall,1.49112,103.67143,21,Sunday,cloudy,1,24.7
stall_60,bakery,1.31086,103.6631,20,Saturday,sunny,0,7.0
stall_3,chicken_rice_stall,1.26035,103.72469,21,Friday,rainy,0,25.1
stall_96,chicken_rice_stall,1.46165,103.94344,20,Friday,cloudy,0,21.9
stall_171,beverage_stall,1.45603,103.98137,23,Saturday,rainy,0,11.4
stall_5,western_food_stall,1.33143,103.80703,20,Friday,cloudy,0,21.3
stall_106,western_food_stall,1.49112,103.67143,20,Monday,cloudy,0,23.6
stall_185,western_food_stall,1.42837,103.75165,22,Friday,rainy,1,44.6
stall_5,western_food_stall,1.33143,103.80703,23,Sunday,sunny,0,29.1
stall_28,dim_sum_stall,1.49978,103.93441,20,Friday,sunny,0,9.8
stall_62,fried_hokkien_mee_stall,1.3835,103.99489,21,Friday,cloudy,0,25.4
stall_65,bakery,1.39902,103.97557,22,Wednesday,rainy,0,11.9
stall_21,chicken_rice_stall,1.32079,103.73572,22,Thursday,rainy,0,27.7
stall_145,chicken_rice_stall,1.25277,103.98319,21,Saturday,sunny,0,10.0
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,20,Saturday,cloudy,0,14.9
stall_195,dim_sum_stall,1.36919,103.68719,20,Monday,rainy,0,30.7
stall_98,chicken_rice_stall,1.33809,103.72208,23,Friday,rainy,0,18.9
stall_15,chicken_rice_stall,1.3418,103.91385,20,Saturday,sunny,0,19.5
stall_22,laksa_stall,1.4585,103.69946,23,Sunday,rainy,0,16.0
stall_166,fried_hokkien_mee_stall,1.32604,103.96194,22,Friday,sunny,0,15.8
stall_136,dessert_stall,1.25974,103.60977,20,Tuesday,sunny,0,3.2
stall_178,dim_sum_stall,1.34022,103.65105,23,Wednesday,sunny,0,26.6
stall_20,dessert_stall,1.49525,103.63937,22,Friday,cloudy,0,18.0
stall_169,western_food_stall,1.31411,103.60236,20,Tuesday,rainy,0,28.7
stall_5,western_food_stall,1.33143,103.80703,21,Friday,sunny,0,25.8
stall_193,fishball_noodle_stall,1.20611,103.66095,23,Monday,rainy,0,23.6
stall_42,bakery,1.35086,103.94109,21,Friday,rainy,0,18.6
stall_174,laksa_stall,1.26616,103.68777,22,Thursday,cloudy,0,24.7
stall_36,fishball_noodle_stall,1.4872,103.99817,20,Friday,cloudy,0,16.8
stall_89,roti_prata_stall,1.45938,103.99048,20,Monday,rainy,0,27.3
stall_60,bakery,1.31086,103.6631,20,Wednesday,cloudy,0,20.6
stall_197,fishball_noodle_stall,1.25034,103.8429,23,Sunday,rainy,0,22.9
stall_8,bakery,1.26903,103.68809,22,Sunday,rainy,0,25.6
stall_126,laksa_stall,1.20012,103.71477,21,Wednesday,cloudy,0,18.7
stall_97,western_food_stall,1.26673,103.92663,23,Tuesday,cloudy,1,45.9
stall_150,economic_rice_stall,1.37864,103.98002,23,Monday,cloudy,0,34.8
stall_76,western_food_stall,1.42237,103.82067,21,Saturday,sunny,0,24.4
stall_22,laksa_stall,1.4585,103.69946,22,Tuesday,rainy,0,15.9
stall_183,western_food_stall,1.21509,103.75164,21,Saturday,rainy,0,33.2
stall_82,dessert_stall,1.29248,103.95959,22,Monday,sunny,0,10.3
stall_2,bakery,1.36179,103.89197,22,Thursday,rainy,0,15.1
stall_195,dim_sum_stall,1.36919,103.68719,22,Monday,sunny,0,16.8
stall_23,western_food_stall,1.25706,103.77945,21,Thursday,rainy,0,35.8
stall_143,economic_rice_stall,1.42529,103.90802,23,Monday,sunny,0,32.6
stall_23,western_food_stall,1.25706,103.77945,22,Friday,sunny,0,23.7
stall_153,bakery,1.44917,103.81915,22,Sunday,rainy,1,30.7
stall_4,economic_rice_stall,1.49854,103.85995,22,Thursday,rainy,0,32.2
stall_200,dessert_stall,1.23243,103.61027,20,Saturday,cloudy,0,19.9
stall_63,western_food_stall,1.39619,103.60313,21,Saturday,rainy,0,20.7
stall_44,beverage_stall,1.22403,103.67433,21,Wednesday,rainy,0,19.6
stall_69,economic_rice_stall,1.41528,103.68144,23,Tuesday,sunny,0,24.9
stall_43,beverage_stall,1.24723,103.98431,23,Wednesday,rainy,0,12.3
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,23,Sunday,sunny,0,15.5
stall_93,western_food_stall,1.44067,103.94563,22,Tuesday,cloudy,0,19.9
stall_161,fishball_noodle_stall,1.36205,103.65535,23,Friday,cloudy,0,24.3
stall_51,roti_prata_stall,1.26128,103.88648,23,Monday,sunny,0,9.4
stall_78,economic_rice_stall,1.22257,103.95324,20,Thursday,rainy,1,35.6
stall_159,economic_rice_stall,1.22325,103.71429,23,Sunday,rainy,0,37.9
stall_113,economic_rice_stall,1.20051,103.97023,22,Thursday,cloudy,1,31.7
stall_153,bakery,1.44917,103.81915,21,Wednesday,rainy,0,23.0
stall_155,roti_prata_stall,1.3424,103.70368,21,Thursday,rainy,0,26.9
stall_46,economic_rice_stall,1.27056,103.64795,23,Wednesday,rainy,0,29.9
stall_189,dim_sum_stall,1.49997,103.73998,23,Friday,sunny,0,16.2
stall_84,fishball_noodle_stall,1.46968,103.68403,23,Wednesday,rainy,0,22.6
stall_94,fried_hokkien_mee_stall,1.44322,103.70672,20,Friday,sunny,0,30.1
stall_152,beverage_stall,1.41578,103.80191,21,Saturday,cloudy,0,16.3
stall_7,fishball_noodle_stall,1.30143,103.83532,23,Saturday,sunny,0,19.6
stall_113,economic_rice_stall,1.20051,103.97023,22,Sunday,cloudy,0,28.2
stall_18,western_food_stall,1.32707,103.78681,23,Saturday,rainy,0,36.1
stall_36,fishball_noodle_stall,1.4872,103.99817,22,Tuesday,rainy,0,18.9
stall_169,western_food_stall,1.31411,103.60236,21,Saturday,rainy,0,25.5
stall_97,western_food_stall,1.26673,103.92663,20,Thursday,cloudy,0,33.9
stall_123,beverage_stall,1.48211,103.87093,23,Friday,cloudy,1,22.1
stall_178,dim_sum_stall,1.34022,103.65105,23,Friday,sunny,0,24.3
stall_93,western_food_stall,1.44067,103.94563,20,Monday,sunny,0,27.1
stall_169,western_food_stall,1.31411,103.60236,22,Tuesday,cloudy,0,37.5
stall_157,dim_sum_stall,1.42974,103.80852,20,Friday,cloudy,0,10.6
stall_174,laksa_stall,1.26616,103.68777,23,Sunday,rainy,0,22.2
stall_111,dim_sum_stall,1.31556,103.83064,20,Monday,sunny,0,21.8
stall_67,bakery,1.23211,103.82129,21,Friday,cloudy,0,16.5
stall_133,fishball_noodle_stall,1.38988,103.73408,21,Thursday,rainy,0,19.3
stall_101,economic_rice_stall,1.29848,103.94574,23,Sunday,cloudy,0,33.4
stall_151,fried_hokkien_mee_stall,1.46743,103.84506,21,Wednesday,sunny,0,23.1
stall_124,western_food_stall,1.47084,103.84621,20,Wednesday,rainy,0,25.6
stall_22,laksa_stall,1.4585,103.69946,20,Sunday,cloudy,0,22.0
stall_37,western_food_stall,1.36673,103.88736,22,Wednesday,rainy,0,29.1
stall_117,laksa_stall,1.39927,103.73208,21,Friday,rainy,0,26.4
stall_90,economic_rice_stall,1.44323,103.95257,23,Monday,rainy,0,38.0
stall_185,western_food_stall,1.42837,103.75165,23,Wednesday,sunny,0,19.4
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,20,Sunday,cloudy,0,9.7
stall_30,economic_rice_stall,1.45461,103.66652,20,Sunday,rainy,0,36.4
stall_166,fried_hokkien_mee_stall,1.32604,103.96194,20,Saturday,sunny,0,8.1
stall_190,bakery,1.39504,103.91249,21,Friday,sunny,0,7.5
stall_142,laksa_stall,1.39682,103.60222,21,Wednesday,cloudy,0,22.2
stall_110,fried_hokkien_mee_stall,1.38186,103.80457,23,Tuesday,rainy,0,20.4
stall_162,laksa_stall,1.26938,103.87758,21,Tuesday,cloudy,0,14.7
stall_169,western_food_stall,1.31411,103.60236,23,Thursday,sunny,0,32.4
stall_189,dim_sum_stall,1.49997,103.73998,21,Thursday,cloudy,0,23.5
stall_110,fried_hokkien_mee_stall,1.38186,103.80457,23,Monday,cloudy,0,25.5
stall_55,fried_hokkien_mee_stall,1.22176,103.78331,21,Wednesday,cloudy,0,8.8
stall_17,western_food_stall,1.22908,103.77242,20,Sunday,cloudy,0,26.8
stall_48,dim_sum_stall,1.37836,103.84775,22,Wednesday,sunny,0,24.2
stall_118,economic_rice_stall,1.29417,103.93921,20,Wednesday,cloudy,0,37.1
stall_126,laksa_stall,1.20012,103.71477,22,Friday,rainy,0,20.2
stall_157,dim_sum_stall,1.42974,103.80852,23,Friday,sunny,0,21.3
stall_90,economic_rice_stall,1.44323,103.95257,22,Sunday,rainy,0,36.1
stall_159,economic_rice_stall,1.22325,103.71429,21,Sunday,cloudy,0,29.2
stall_181,beverage_stall,1.20813,103.8571,22,Friday,cloudy,0,14.2
stall_22,laksa_stall,1.4585,103.69946,21,Wednesday,sunny,0,12.1
stall_62,fried_hokkien_mee_stall,1.3835,103.99489,22,Monday,sunny,0,17.2
stall_96,chicken_rice_stall,1.46165,103.94344,21,Friday,rainy,0,16.2
stall_108,dim_sum_stall,1.23252,103.77383,21,Friday,rainy,0,36.6
stall_109,roti_prata_stall,1.41856,103.72547,21,Thursday,cloudy,0,18.4
stall_138,roti_prata_stall,1.45492,103.62913,21,Friday,sunny,0,12.7
stall_126,laksa_stall,1.20012,103.71477,22,Tuesday,sunny,0,20.3
stall_81,bakery,1.24443,103.65098,23,Friday,sunny,1,19.5
stall_92,laksa_stall,1.29966,103.97233,20,Thursday,sunny,0,20.0
stall_50,bakery,1.35683,103.97388,23,Friday,cloudy,0,23.2
stall_168,dessert_stall,1.45702,103.90624,23,Thursday,cloudy,0,16.5
stall_126,laksa_stall,1.20012,103.71477,23,Saturday,rainy,0,25.5
stall_126,laksa_stall,1.20012,103.71477,21,Monday,cloudy,1,38.6
stall_8,bakery,1.26903,103.68809,21,Wednesday,sunny,0,13.1
stall_71,fried_hokkien_mee_stall,1.34656,103.96213,21,Friday,rainy,0,24.7
stall_44,beverage_stall,1.22403,103.67433,23,Friday,cloudy,0,13.6
stall_198,economic_rice_stall,1.42438,103.64581,23,Friday,cloudy,0,27.2
stall_29,dessert_stall,1.4907,103.97055,20,Wednesday,cloudy,0,18.4
stall_94,fried_hokkien_mee_stall,1.44322,103.70672,20,Sunday,cloudy,0,14.6
stall_113,economic_rice_stall,1.20051,103.97023,21,Thursday,sunny,0,15.2
stall_189,dim_sum_stall,1.49997,103.73998,21,Wednesday,sunny,0,16.5
stall_116,laksa_stall,1.30927,103.62799,22,Wednesday,sunny,0,22.3
stall_113,economic_rice_stall,1.20051,103.97023,20,Sunday,sunny,0,23.4
stall_54,economic_rice_stall,1.29485,103.90075,22,Sunday,cloudy,0,37.5
stall_157,dim_sum_stall,1.42974,103.80852,23,Tuesday,cloudy,0,14.9
stall_36,fishball_noodle_stall,1.4872,103.99817,21,Sunday,sunny,0,19.0
stall_16,bakery,1.44225,103.67616,22,Friday,rainy,0,20.3
stall_153,bakery,1.44917,103.81915,21,Wednesday,cloudy,0,13.1
stall_75,beverage_stall,1.39113,103.70478,22,Friday,rainy,0,14.0
stall_132,fried_hokkien_mee_stall,1.22544,103.80618,20,Tuesday,rainy,0,26.7
stall_16,bakery,1.44225,103.67616,22,Sunday,cloudy,0,5.6
stall_33,roti_prata_stall,1.31369,103.99412,21,Tuesday,sunny,0,15.0
stall_183,western_food_stall,1.21509,103.75164,22,Sunday,sunny,0,26.9
stall_195,dim_sum_stall,1.36919,103.68719,23,Thursday,sunny,0,18.5
stall_148,fried_hokkien_mee_stall,1.33694,103.92057,22,Saturday,rainy,0,20.5
stall_97,western_food_stall,1.26673,103.92663,23,Monday,cloudy,0,30.3
stall_197,fishball_noodle_stall,1.25034,103.8429,20,Thursday,cloudy,0,21.2
stall_192,fishball_noodle_stall,1.48488,103.67974,22,Saturday,rainy,0,22.1
stall_117,laksa_stall,1.39927,103.73208,23,Wednesday,cloudy,0,19.7
stall_1,fried_hokkien_mee_stall,1.32694,103.68472,20,Saturday,rainy,0,27.1
stall_163,bakery,1.41193,103.62569,22,Sunday,sunny,0,15.3
stall_137,bakery,1.27345,103.79005,23,Tuesday,rainy,0,25.5
stall_55,fried_hokkien_mee_stall,1.22176,103.78331,23,Wednesday,rainy,0,15.0
stall_73,fishball_noodle_stall,1.32707,103.71067,22,Friday,cloudy,0,12.6
stall_34,beverage_stall,1.27956,103.91363,23,Sunday,rainy,0,18.9
stall_175,chicken_rice_stall,1.33075,103.61161,20,Monday,sunny,0,16.2
stall_161,fishball_noodle_stall,1.36205,103.65535,23,Monday,sunny,0,16.5
stall_41,roti_prata_stall,1.21715,103.83367,23,Thursday,sunny,1,24.7
stall_110,fried_hokkien_mee_stall,1.38186,103.80457,21,Saturday,sunny,0,21.0
stall_167,laksa_stall,1.37522,103.87821,22,Tuesday,rainy,0,30.9
stall_24,fried_hokkien_mee_stall,1.32656,103.71142,22,Wednesday,sunny,0,25.7
stall_96,chicken_rice_stall,1.46165,103.94344,21,Monday,rainy,0,18.0
stall_161,fishball_noodle_stall,1.36205,103.65535,22,Saturday,cloudy,0,24.9
stall_194,fried_hokkien_mee_stall,1.23787,103.86778,21,Thursday,cloudy,0,30.7
stall_24,fried_hokkien_mee_stall,1.32656,103.71142,20,Monday,sunny,0,13.5
stall_123,beverage_stall,1.48211,103.87093,20,Tuesday,cloudy,0,7.1
stall_58,dessert_stall,1.27956,103.9733,23,Monday,sunny,0,14.4
stall_179,chicken_rice_stall,1.38668,103.61079,22,Sunday,sunny,0,20.6
stall_109,roti_prata_stall,1.41856,103.72547,21,Thursday,sunny,0,11.1
stall_59,western_food_stall,1.46426,103.95171,23,Monday,cloudy,0,21.8
stall_27,western_food_stall,1.3651,103.62024,20,Wednesday,rainy,0,24.8
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,21,Thursday,sunny,0,11.0
stall_165,economic_rice_stall,1.32473,103.68273,21,Monday,cloudy,0,29.0
stall_145,chicken_rice_stall,1.25277,103.98319,20,Friday,cloudy,0,17.0
stall_43,beverage_stall,1.24723,103.98431,23,Wednesday,cloudy,0,17.9
stall_55,fried_hokkien_mee_stall,1.22176,103.78331,21,Thursday,cloudy,0,20.5
stall_176,dessert_stall,1.30084,103.87166,23,Sunday,sunny,0,8.1
stall_23,western_food_stall,1.25706,103.77945,20,Tuesday,sunny,0,27.4
